Unnamed: 0,Name,Location,Manufacture_Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Mileage_num,Engine_num,Power_num,Fuel_Diesel,Fuel_Electric,Fuel_Petrol,Trans_Automatic,Trans_Manual,Car_Age
3213,Maruti Swift VXI,Delhi,2015,62088,Petrol,Manual,First,18.6 kmpl,1197 CC,85.8 bhp,5.0,4.15,18.6,1197.0,85.8,False,False,True,False,True,10
3215,Honda Mobilio S i VTEC,Kolkata,2015,26000,Petrol,Manual,First,17.3 kmpl,1497 CC,117.3 bhp,7.0,4.25,17.3,1497.0,117.3,False,False,True,False,True,10
3216,Honda Amaze S i-Vtech,Mumbai,2017,32005,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,5.0,4.25,18.0,1198.0,86.7,False,False,True,False,True,8
3217,Honda City i-VTEC CVT VX,Jaipur,2017,35000,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5.0,7.7,18.0,1497.0,117.3,False,False,True,True,False,8
3218,Land Rover Range Rover 2.2L Dynamic,Pune,2015,52000,Diesel,Automatic,First,12.7 kmpl,2179 CC,187.7 bhp,5.0,39.75,12.7,2179.0,187.7,True,False,False,True,False,10
3219,Honda City i-VTEC V,Mumbai,2017,11000,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,8.5,17.4,1497.0,117.3,False,False,True,False,True,8
3224,Tata Sumo EX,Kolkata,2016,46300,Diesel,Manual,First,14.07 kmpl,1948 CC,83.1 bhp,7.0,4.85,14.07,1948.0,83.1,True,False,False,False,True,9
3229,Mahindra XUV500 W8 4WD,Coimbatore,2015,42999,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,11.52,15.1,2179.0,140.0,True,False,False,False,True,10
3232,Hyundai Creta 1.6 CRDi SX,Coimbatore,2019,54321,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5.0,13.54,19.67,1582.0,126.2,True,False,False,False,True,6
3233,Mercedes-Benz E-Class E250 CDI Avantgrade,Kochi,2015,59630,Diesel,Automatic,First,13.0 kmpl,2143 CC,201.1 bhp,5.0,23.41,13.0,2143.0,201.1,True,False,False,True,False,10
3235,Volvo S60 D4 KINETIC,Ahmedabad,2015,34000,Diesel,Automatic,First,9.0 kmpl,1984 CC,181 bhp,5.0,20.0,9.0,1984.0,181.0,True,False,False,True,False,10
3238,Honda Amaze S i-Dtech,Pune,2015,110000,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,4.65,25.8,1498.0,98.6,True,False,False,False,True,10
3244,Jeep Compass 2.0 Limited Option 4X4,Kolkata,2017,15050,Diesel,Manual,First,16.3 kmpl,1956 CC,170 bhp,5.0,17.5,16.3,1956.0,170.0,True,False,False,False,True,8
3245,Maruti Swift VXI BSIV,Mumbai,2016,29401,Petrol,Manual,First,20.4 kmpl,1197 CC,81.80 bhp,5.0,4.31,20.4,1197.0,81.8,False,False,True,False,True,9
3246,Honda Jazz 1.2 SV i VTEC,Kochi,2016,25238,Petrol,Manual,First,18.7 kmpl,1199 CC,88.7 bhp,5.0,6.2,18.7,1199.0,88.7,False,False,True,False,True,9
3251,Hyundai Verna 1.6 SX VTVT,Chennai,2016,51000,Petrol,Manual,First,17.01 kmpl,1591 CC,121.3 bhp,5.0,6.5,17.01,1591.0,121.3,False,False,True,False,True,9
3253,Maruti SX4 S Cross DDiS 320 Zeta,Coimbatore,2016,61717,Diesel,Manual,First,22.7 kmpl,1598 CC,118 bhp,5.0,8.94,22.7,1598.0,118.0,True,False,False,False,True,9
3254,Ford Freestyle Titanium Plus Petrol,Kolkata,2018,8896,Petrol,Manual,First,19.0 kmpl,1194 CC,94.68 bhp,5.0,7.34,19.0,1194.0,94.68,False,False,True,False,True,7
3255,Maruti Baleno Alpha 1.2,Delhi,2016,17000,Petrol,Manual,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,6.9,21.4,1197.0,83.1,False,False,True,False,True,9
3256,Honda Jazz V,Mumbai,2016,31378,Petrol,Manual,First,18.2 kmpl,1199 CC,88.7 bhp,5.0,5.9,18.2,1199.0,88.7,False,False,True,False,True,9
3259,Audi Q3 30 TDI Premium FWD,Mumbai,2017,31000,Diesel,Automatic,First,18.51 kmpl,1968 CC,147.51 bhp,5.0,27.0,18.51,1968.0,147.51,True,False,False,True,False,8
3266,Mercedes-Benz E-Class E400 Cabriolet,Kolkata,2015,7501,Petrol,Automatic,First,10.0 kmpl,2996 CC,333 bhp,4.0,48.0,10.0,2996.0,333.0,False,False,True,True,False,10
3267,Honda Amaze S i-Dtech,Delhi,2015,58000,Diesel,Manual,First,25.8 kmpl,1498 CC,98.6 bhp,5.0,4.45,25.8,1498.0,98.6,True,False,False,False,True,10
3268,Mercedes-Benz GLE 350d,Coimbatore,2018,29277,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,5.0,59.65,11.57,2987.0,254.79,True,False,False,True,False,7
3269,Maruti Ritz VDi,Kochi,2015,57034,Diesel,Manual,First,23.2 kmpl,1248 CC,73.94 bhp,5.0,4.38,23.2,1248.0,73.94,True,False,False,False,True,10
3270,Maruti Ciaz ZDi Plus SHVS,Kochi,2016,40810,Diesel,Manual,First,28.09 kmpl,1248 CC,88.5 bhp,5.0,7.9,28.09,1248.0,88.5,True,False,False,False,True,9
3273,Maruti Baleno Delta CVT,Coimbatore,2018,34630,Petrol,Automatic,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,7.29,21.4,1197.0,83.1,False,False,True,True,False,7
3277,Mini Cooper 3 DOOR D,Kochi,2016,32298,Diesel,Automatic,First,20.7 kmpl,1496 CC,113.98 bhp,4.0,23.8,20.7,1496.0,113.98,True,False,False,True,False,9
3280,Maruti Swift VDI,Kochi,2015,46561,Diesel,Manual,First,22.9 kmpl,1248 CC,74 bhp,5.0,4.94,22.9,1248.0,74.0,True,False,False,False,True,10
3285,Hyundai Grand i10 Magna AT,Mumbai,2016,9000,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5.0,5.45,18.9,1197.0,82.0,False,False,True,True,False,9
3287,Mahindra XUV500 W10 AWD,Pune,2015,87900,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,7.0,12.01,16.0,2179.0,140.0,True,False,False,False,True,10
3289,Audi Q3 35 TDI Quattro Premium Plus,Bangalore,2015,38000,Diesel,Automatic,First,15.73 kmpl,1968 CC,174.33 bhp,5.0,29.0,15.73,1968.0,174.33,True,False,False,True,False,10
3292,Honda City i VTEC CVT VX,Delhi,2015,51000,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5.0,7.9,18.0,1497.0,117.3,False,False,True,True,False,10
3296,Honda Jazz 1.2 S i VTEC,Mumbai,2015,31000,Petrol,Manual,First,18.7 kmpl,1199 CC,88.7 bhp,5.0,4.9,18.7,1199.0,88.7,False,False,True,False,True,10
3298,Maruti Ciaz AT ZXi,Coimbatore,2017,51210,Petrol,Automatic,First,19.12 kmpl,1373 CC,91.1 bhp,5.0,8.89,19.12,1373.0,91.1,False,False,True,True,False,8
3300,Ford Aspire Ambiente Diesel,Kolkata,2018,17000,Diesel,Manual,First,26.1 kmpl,1498 CC,99 bhp,5.0,5.65,26.1,1498.0,99.0,True,False,False,False,True,7
3306,Hyundai Creta 1.6 CRDi SX,Coimbatore,2017,37247,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5.0,13.69,19.67,1582.0,126.2,True,False,False,False,True,8
3309,Hyundai Creta 1.6 CRDi SX Option,Pune,2017,40158,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5.0,13.75,19.67,1582.0,126.2,True,False,False,False,True,8
3310,Honda Jazz 1.2 SV i VTEC,Chennai,2017,11000,Petrol,Manual,First,18.7 kmpl,1199 CC,88.7 bhp,5.0,6.75,18.7,1199.0,88.7,False,False,True,False,True,8
3312,Mahindra XUV500 W6 2WD,Mumbai,2015,82000,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,7.0,8.75,16.0,2179.0,140.0,True,False,False,False,True,10
3313,Mahindra TUV 300 2015-2019 T8,Kochi,2017,57259,Diesel,Manual,First,18.49 kmpl,1493 CC,100 bhp,7.0,8.87,18.49,1493.0,100.0,True,False,False,False,True,8
3318,Maruti Ertiga ZDI,Hyderabad,2016,85423,Diesel,Manual,First,20.77 kmpl,1248 CC,88.8 bhp,7.0,8.75,20.77,1248.0,88.8,True,False,False,False,True,9
3322,Honda Amaze VX AT i-Vtech,Delhi,2016,19000,Petrol,Automatic,First,15.5 kmpl,1198 CC,86.7 bhp,5.0,6.25,15.5,1198.0,86.7,False,False,True,True,False,9
3324,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,29836,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5.0,25.75,17.9,2143.0,136.0,True,False,False,True,False,6
3326,Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52324,Diesel,Manual,First,28.09 kmpl,1248 CC,88.5 bhp,5.0,6.25,28.09,1248.0,88.5,True,False,False,False,True,10
3329,Hyundai Grand i10 CRDi Sportz,Hyderabad,2016,75700,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5.0,5.7,24.0,1120.0,70.0,True,False,False,False,True,9
3337,Ford Figo Aspire 1.2 Ti-VCT Titanium,Kochi,2018,24237,Petrol,Manual,First,18.16 kmpl,1196 CC,86.8 bhp,5.0,6.7,18.16,1196.0,86.8,False,False,True,False,True,7
3338,Maruti Ritz ZXi,Coimbatore,2016,22767,Petrol,Manual,First,18.5 kmpl,1197 CC,85.80 bhp,5.0,6.14,18.5,1197.0,85.8,False,False,True,False,True,9
3340,Maruti Swift Dzire LDI,Pune,2017,57000,Diesel,Manual,First,26.59 kmpl,1248 CC,74 bhp,5.0,4.25,26.59,1248.0,74.0,True,False,False,False,True,8
3342,Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45000,Diesel,Manual,First,22.7 kmpl,1598 CC,118 bhp,5.0,7.0,22.7,1598.0,118.0,True,False,False,False,True,9
3343,Toyota Fortuner 4x4 AT,Coimbatore,2017,68319,Diesel,Automatic,First,12.55 kmpl,2982 CC,168.5 bhp,7.0,25.12,12.55,2982.0,168.5,True,False,False,True,False,8
3347,Maruti Swift Dzire VXi AT,Coimbatore,2017,46849,Petrol,Automatic,First,18.5 kmpl,1197 CC,83.14 bhp,5.0,6.93,18.5,1197.0,83.14,False,False,True,True,False,8
3350,Hyundai Grand i10 Sportz,Chennai,2015,15000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,4.9,18.9,1197.0,82.0,False,False,True,False,True,10
3353,Hyundai Xcent 1.2 Kappa AT SX Option,Chennai,2015,59800,Petrol,Automatic,First,16.9 kmpl,1197 CC,82 bhp,5.0,5.8,16.9,1197.0,82.0,False,False,True,True,False,10
3355,Chevrolet Cruze LTZ AT,Kochi,2015,62242,Diesel,Automatic,First,14.39 kmpl,1998 CC,163.7 bhp,5.0,6.62,14.39,1998.0,163.7,True,False,False,True,False,10
3356,Nissan Terrano XL 110 PS,Mumbai,2015,54000,Diesel,Manual,Second,19.01 kmpl,1461 CC,108.5 bhp,5.0,5.75,19.01,1461.0,108.5,True,False,False,False,True,10
3363,Skoda Rapid 1.6 MPI AT Elegance Plus,Mumbai,2015,54000,Petrol,Automatic,First,14.3 kmpl,1598 CC,103.52 bhp,5.0,6.11,14.3,1598.0,103.52,False,False,True,True,False,10
3369,Hyundai Grand i10 Magna,Kolkata,2016,21000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,3.75,18.9,1197.0,82.0,False,False,True,False,True,9
3371,Hyundai Grand i10 SportZ Edition,Bangalore,2015,50000,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,4.75,18.9,1197.0,81.86,False,False,True,False,True,10
3373,Honda City i-VTEC VX,Mumbai,2017,7500,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,11.15,17.4,1497.0,117.3,False,False,True,False,True,8
3374,Renault Duster 110PS Diesel RxZ AMT,Jaipur,2016,68163,Diesel,Automatic,First,19.6 kmpl,1461 CC,108.45 bhp,5.0,8.9,19.6,1461.0,108.45,True,False,False,True,False,9
3376,Toyota Innova 2.5 Z Diesel 7 Seater,Jaipur,2015,100000,Diesel,Manual,Second,12.99 kmpl,2494 CC,100.6 bhp,7.0,12.0,12.99,2494.0,100.6,True,False,False,False,True,10
3378,Hyundai i10 Magna 1.1 iTech SE,Kochi,2017,42883,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5.0,4.27,19.81,1086.0,68.05,False,False,True,False,True,8
3381,Maruti Vitara Brezza LDi,Kochi,2017,35384,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,8.61,24.3,1248.0,88.5,True,False,False,False,True,8
3383,Ford EcoSport 1.5 Diesel Titanium,Coimbatore,2018,32189,Diesel,Manual,First,23.0 kmpl,1498 CC,98.96 bhp,5.0,9.25,23.0,1498.0,98.96,True,False,False,False,True,7
3384,Hyundai Verna 1.6 CRDI AT SX Option,Chennai,2016,27000,Diesel,Automatic,First,19.08 kmpl,1582 CC,126.2 bhp,5.0,8.6,19.08,1582.0,126.2,True,False,False,True,False,9
3385,Volkswagen Polo 1.2 MPI Highline,Coimbatore,2018,22734,Petrol,Manual,First,16.47 kmpl,1198 CC,74 bhp,5.0,7.53,16.47,1198.0,74.0,False,False,True,False,True,7
3388,Ford Figo 2015-2019 1.2P Titanium MT,Coimbatore,2017,30933,Petrol,Manual,First,18.16 kmpl,1196 CC,86.8 bhp,5.0,5.84,18.16,1196.0,86.8,False,False,True,False,True,8
3390,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2015,29500,Diesel,Automatic,First,15.97 kmpl,2993 CC,258 bhp,7.0,43.0,15.97,2993.0,258.0,True,False,False,True,False,10
3392,Hyundai i20 1.2 Asta Option,Hyderabad,2018,11691,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,8.9,18.6,1197.0,81.83,False,False,True,False,True,7
3398,Audi A6 2011-2015 35 TDI Technology,Mumbai,2015,42000,Diesel,Automatic,First,17.68 kmpl,1968 CC,174.33 bhp,5.0,24.25,17.68,1968.0,174.33,True,False,False,True,False,10
3399,Volkswagen Polo 1.2 MPI Highline,Mumbai,2015,27000,Petrol,Manual,First,16.47 kmpl,1198 CC,74 bhp,5.0,4.35,16.47,1198.0,74.0,False,False,True,False,True,10
3403,Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,12794,Petrol,Automatic,First,19.0 kmpl,1199 CC,88.7 bhp,5.0,9.15,19.0,1199.0,88.7,False,False,True,True,False,7
3407,Mahindra XUV500 AT W10 AWD,Coimbatore,2018,82739,Diesel,Automatic,First,16.0 kmpl,2179 CC,140 bhp,7.0,16.77,16.0,2179.0,140.0,True,False,False,True,False,7
3415,Maruti Swift VDI BSIV,Kochi,2016,67906,Diesel,Manual,First,25.2 kmpl,1248 CC,74 bhp,5.0,5.63,25.2,1248.0,74.0,True,False,False,False,True,9
3423,Maruti Swift ZXI,Kolkata,2016,34000,Petrol,Manual,First,20.4 kmpl,1197 CC,81.80 bhp,5.0,4.95,20.4,1197.0,81.8,False,False,True,False,True,9
3425,Maruti Vitara Brezza ZDi Plus,Coimbatore,2018,52380,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,10.15,24.3,1248.0,88.5,True,False,False,False,True,7
3427,Ford Figo Diesel EXI,Hyderabad,2015,84000,Diesel,Manual,First,20.0 kmpl,1399 CC,68.05 bhp,5.0,3.8,20.0,1399.0,68.05,True,False,False,False,True,10
3428,Honda CR-V 2.0 AT,Kochi,2017,41697,Petrol,Automatic,First,13.1 kmpl,1997 CC,141.1 bhp,5.0,16.68,13.1,1997.0,141.1,False,False,True,True,False,8
3432,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2015,32200,Petrol,Manual,Second,18.16 kmpl,1196 CC,86.8 bhp,5.0,4.25,18.16,1196.0,86.8,False,False,True,False,True,10
3441,Volkswagen CrossPolo 1.5 TDI,Kolkata,2015,26256,Diesel,Manual,First,20.14 kmpl,1498 CC,88.5 bhp,5.0,4.25,20.14,1498.0,88.5,True,False,False,False,True,10
3442,Hyundai Elite i20 Petrol Sportz,Delhi,2016,13460,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5.0,6.45,18.6,1197.0,81.86,False,False,True,False,True,9
3444,Mercedes-Benz M-Class ML 250 CDI,Kolkata,2015,58589,Diesel,Automatic,First,15.26 kmpl,2143 CC,203.2 bhp,5.0,27.75,15.26,2143.0,203.2,True,False,False,True,False,10
3446,Ford Endeavour 2.2 Trend AT 4X2,Pune,2016,75000,Diesel,Automatic,First,12.62 kmpl,2198 CC,158 bhp,7.0,24.0,12.62,2198.0,158.0,True,False,False,True,False,9
3447,Hyundai Elite i20 Petrol Sportz,Jaipur,2016,30292,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5.0,6.1,18.6,1197.0,81.86,False,False,True,False,True,9
3448,Honda WRV i-VTEC VX,Ahmedabad,2017,32248,Petrol,Manual,First,17.5 kmpl,1199 CC,88.7 bhp,5.0,8.25,17.5,1199.0,88.7,False,False,True,False,True,8
3453,BMW 5 Series 2003-2012 530d,Coimbatore,2016,18090,Diesel,Automatic,First,16.2 kmpl,2993 CC,258 bhp,5.0,45.73,16.2,2993.0,258.0,True,False,False,True,False,9
3456,Honda City i DTec V,Ahmedabad,2016,67000,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,5.0,7.25,26.0,1498.0,98.6,True,False,False,False,True,9
3460,Honda Jazz 1.2 SV i VTEC,Mumbai,2015,27628,Petrol,Manual,First,18.7 kmpl,1199 CC,88.7 bhp,5.0,4.95,18.7,1199.0,88.7,False,False,True,False,True,10
3461,Maruti SX4 S Cross DDiS 200 Zeta,Hyderabad,2016,82497,Diesel,Manual,First,23.65 kmpl,1248 CC,88.5 bhp,5.0,8.99,23.65,1248.0,88.5,True,False,False,False,True,9
3463,Volkswagen Polo Petrol Comfortline 1.2L,Coimbatore,2016,26981,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5.0,6.16,16.47,1198.0,73.9,False,False,True,False,True,9
3466,Hyundai i20 1.2 Asta Option,Hyderabad,2017,12000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,7.75,18.6,1197.0,81.83,False,False,True,False,True,8
3471,Volkswagen Vento 1.5 TDI Highline AT,Hyderabad,2016,45492,Diesel,Automatic,First,21.5 kmpl,1498 CC,108.5 bhp,5.0,10.3,21.5,1498.0,108.5,True,False,False,True,False,9
3474,Volkswagen Polo 1.2 MPI Highline Plus,Hyderabad,2017,18500,Petrol,Manual,First,16.2 kmpl,1199 CC,74 bhp,5.0,6.25,16.2,1199.0,74.0,False,False,True,False,True,8
3475,Mahindra Xylo D4 BS III,Hyderabad,2015,129750,Diesel,Manual,Second,14.95 kmpl,2489 CC,93.7 bhp,7.0,6.8,14.95,2489.0,93.7,True,False,False,False,True,10
3477,Mahindra XUV500 W8 4WD,Coimbatore,2015,84725,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,11.6,15.1,2179.0,140.0,True,False,False,False,True,10
3481,Hyundai i20 Asta Option 1.2,Mumbai,2015,25000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,5.65,18.6,1197.0,81.83,False,False,True,False,True,10
3483,Skoda Rapid 1.6 MPI AT Ambition Plus Alloy,Coimbatore,2015,20826,Petrol,Automatic,First,14.3 kmpl,1598 CC,103.6 bhp,5.0,7.72,14.3,1598.0,103.6,False,False,True,True,False,10
3484,Hyundai Creta 1.6 CRDi SX,Pune,2016,42244,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5.0,12.0,19.67,1582.0,126.2,True,False,False,False,True,9
3487,Hyundai i20 Sportz Option 1.2,Coimbatore,2016,44238,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,6.72,18.6,1197.0,81.83,False,False,True,False,True,9
3490,Honda City i VTEC VX,Hyderabad,2016,36891,Petrol,Manual,First,17.8 kmpl,1497 CC,117.3 bhp,5.0,10.49,17.8,1497.0,117.3,False,False,True,False,True,9
3496,Maruti Ertiga SHVS ZDI Plus,Jaipur,2016,50000,Diesel,Manual,First,24.52 kmpl,1248 CC,88.5 bhp,7.0,8.7,24.52,1248.0,88.5,True,False,False,False,True,9
3497,Hyundai Xcent 1.1 CRDi S Option,Delhi,2015,58000,Diesel,Manual,First,24.4 kmpl,1120 CC,71.01 bhp,5.0,4.95,24.4,1120.0,71.01,True,False,False,False,True,10
3499,Mahindra XUV500 W6 2WD,Kochi,2017,41290,Diesel,Manual,Second,16.0 kmpl,2179 CC,140 bhp,7.0,10.94,16.0,2179.0,140.0,True,False,False,False,True,8
3501,Toyota Corolla Altis 1.8 G,Bangalore,2016,16471,Petrol,Manual,Second,14.28 kmpl,1798 CC,138.03 bhp,5.0,11.5,14.28,1798.0,138.03,False,False,True,False,True,9
3502,Hyundai i20 Asta 1.4 CRDi,Pune,2015,54339,Diesel,Manual,Second,22.54 kmpl,1396 CC,88.73 bhp,5.0,6.0,22.54,1396.0,88.73,True,False,False,False,True,10
3503,Mahindra KUV 100 mFALCON G80 K2,Hyderabad,2016,24025,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,6.0,4.1,18.15,1198.0,82.0,False,False,True,False,True,9
3509,Hyundai i20 Asta Option 1.4 CRDi,Coimbatore,2017,24153,Diesel,Manual,Second,22.54 kmpl,1396 CC,88.73 bhp,5.0,9.18,22.54,1396.0,88.73,True,False,False,False,True,8
3510,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,27000,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5.0,11.45,13.0,1591.0,121.3,False,False,True,True,False,9
3512,Honda Amaze S i-VTEC,Kochi,2017,61795,Petrol,Manual,First,17.8 kmpl,1198 CC,86.7 bhp,5.0,5.53,17.8,1198.0,86.7,False,False,True,False,True,8
3513,Mahindra KUV 100 mFALCON G80 K6 Plus,Chennai,2016,13500,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,6.0,3.75,18.15,1198.0,82.0,False,False,True,False,True,9
3514,Honda City i-VTEC CVT VX,Pune,2018,4500,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5.0,12.5,18.0,1497.0,117.3,False,False,True,True,False,7
3515,Mahindra XUV500 AT W10 FWD,Mumbai,2017,23000,Diesel,Automatic,First,16.0 kmpl,2179 CC,140 bhp,7.0,15.5,16.0,2179.0,140.0,True,False,False,True,False,8
3518,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,42646,Diesel,Automatic,First,19.6 kmpl,1461 CC,108.45 bhp,5.0,12.46,19.6,1461.0,108.45,True,False,False,True,False,8
3524,Maruti Swift VDI,Jaipur,2015,63310,Diesel,Manual,First,28.4 kmpl,1248 CC,74 bhp,5.0,5.1,28.4,1248.0,74.0,True,False,False,False,True,10
3528,Toyota Fortuner 4x2 4 Speed AT,Delhi,2015,70000,Diesel,Automatic,First,11.5 kmpl,2982 CC,169 bhp,7.0,19.48,11.5,2982.0,169.0,True,False,False,True,False,10
3531,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,27417,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5.0,6.89,18.9,1197.0,82.0,False,False,True,True,False,8
3535,Audi A4 35 TDI Premium,Coimbatore,2016,39237,Diesel,Automatic,First,17.11 kmpl,1968 CC,174.33 bhp,5.0,25.64,17.11,1968.0,174.33,True,False,False,True,False,9
3536,Honda City V MT,Kochi,2018,11966,Petrol,Manual,First,16.8 kmpl,1497 CC,116.3 bhp,5.0,10.28,16.8,1497.0,116.3,False,False,True,False,True,7
3537,Honda Jazz V,Hyderabad,2015,37000,Petrol,Manual,First,18.2 kmpl,1199 CC,88.7 bhp,5.0,6.3,18.2,1199.0,88.7,False,False,True,False,True,10
3540,Land Rover Discovery Sport SD4 HSE Luxury 7S,Hyderabad,2016,62000,Diesel,Automatic,First,12.51 kmpl,2179 CC,187.7 bhp,7.0,44.5,12.51,2179.0,187.7,True,False,False,True,False,9
3543,Mahindra XUV500 W10 AWD,Hyderabad,2015,102626,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,7.0,12.25,16.0,2179.0,140.0,True,False,False,False,True,10
3544,Jeep Compass 2.0 Limited Option 4X4,Jaipur,2017,45000,Diesel,Manual,First,16.3 kmpl,1956 CC,170 bhp,5.0,20.0,16.3,1956.0,170.0,True,False,False,False,True,8
3545,Mahindra XUV500 W10 AWD,Jaipur,2017,22000,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,7.0,16.0,16.0,2179.0,140.0,True,False,False,False,True,8
3547,Datsun GO Plus T,Kolkata,2016,12800,Petrol,Manual,First,19.44 kmpl,1198 CC,67 bhp,7.0,3.25,19.44,1198.0,67.0,False,False,True,False,True,9
3548,Mahindra Scorpio S6 Plus 7 Seater,Kolkata,2016,32000,Diesel,Manual,First,15.4 kmpl,2179 CC,120 bhp,7.0,9.75,15.4,2179.0,120.0,True,False,False,False,True,9
3550,Honda City i-DTEC ZX,Pune,2017,42000,Diesel,Manual,First,25.6 kmpl,1498 CC,98.6 bhp,5.0,12.0,25.6,1498.0,98.6,True,False,False,False,True,8
3552,Hyundai Grand i10 1.2 CRDi Sportz,Chennai,2018,48000,Diesel,Manual,First,24.0 kmpl,1186 CC,73.97 bhp,5.0,5.95,24.0,1186.0,73.97,True,False,False,False,True,7
3555,Toyota Innova Crysta 2.4 VX MT,Coimbatore,2019,33598,Diesel,Manual,First,13.68 kmpl,2393 CC,147.8 bhp,7.0,22.2,13.68,2393.0,147.8,True,False,False,False,True,6
3557,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Chennai,2015,48000,Diesel,Automatic,First,16.96 kmpl,1968 CC,138.03 bhp,5.0,13.5,16.96,1968.0,138.03,True,False,False,True,False,10
3561,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Kochi,2016,35058,Petrol,Manual,First,15.0 kmpl,1598 CC,103.52 bhp,5.0,6.54,15.0,1598.0,103.52,False,False,True,False,True,9
3563,Maruti S Cross DDiS 200 Delta,Hyderabad,2015,61313,Diesel,Manual,First,23.65 kmpl,1248 CC,88.5 bhp,5.0,7.99,23.65,1248.0,88.5,True,False,False,False,True,10
3565,Maruti Ertiga ZDI,Bangalore,2015,74000,Diesel,Manual,First,20.77 kmpl,1248 CC,88.8 bhp,7.0,8.75,20.77,1248.0,88.8,True,False,False,False,True,10
3567,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,13414,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5.0,30.77,17.9,2143.0,136.0,True,False,False,True,False,6
3569,Mahindra KUV 100 G80 K8,Jaipur,2018,15900,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,6.0,6.25,18.15,1198.0,82.0,False,False,True,False,True,7
3572,Audi A6 35 TDI Matrix,Coimbatore,2017,36824,Diesel,Automatic,First,18.53 kmpl,1968 CC,187.74 bhp,5.0,39.84,18.53,1968.0,187.74,True,False,False,True,False,8
3576,Ford Figo 2015-2019 1.5D Titanium MT,Hyderabad,2016,71000,Diesel,Manual,First,25.83 kmpl,1498 CC,99 bhp,5.0,5.1,25.83,1498.0,99.0,True,False,False,False,True,9
